word,num,x,y,z
父子,1,4.187052444,-0.6987108639,-3.747092071
歌劇,1,5.144433641,0.5239716746,-4.373898106
新進,1,1.952587573,0.7427008745,-1.955923957
ソロ,1,3.334695424,-2.854003118,-1.020290543
伴奏,1,-0.9036783176,-2.866238289,-1.321952144
錦,1,10.97024778,1.7158356,1.077977527
者,1,1.078573204,-3.612823445,-4.620290528
常態,1,-1.629623909,-0.3354949455,-0.4463092092
夫人,1,6.949084429,-1.163666475,-6.748345743
ハス,1,2.198509706,-0.6161739852,1.155431007
オート,1,-0.06337270118,-0.5109674468,3.325071972
ハロウィン,1,1.448725447,-0.3943379978,0.144824119
末梢,1,-1.229403155,-2.533480614,1.739364545
添加,1,-8.237310135,0.1264244828,1.501413115
中道,1,2.718198007,2.440285957,-0.3676182231
苦,1,-1.446866398,-6.930763608,-6.968900445
ペダル,1,-2.379910505,-3.562663344,3.859936367
噴射,1,-7.658270518,-2.36932926,3.548656853
パンツ,1,2.539981456,-4.717034377,1.987330307
初版,1,1.331439184,-1.06401672,0.4996287443
本書,1,0.2897773327,-1.684848278,-0.8315271792
快感,1,-2.087682703,-4.52624559,-3.698707424
ばん,1,2.391938532,0.2559222956,0.7667599378
淫行,1,1.59088296,0.00808468079,-0.1800595315
課金,1,-4.422593005,1.383326024,1.675620936
ジャケット,1,1.504785856,-4.825027946,1.806872319
インカレ,1,1.882274297,0.6363150572,0.5931899187
的,1,-7.919447871,-5.664590651,-0.6353334901
行程,1,-1.342480106,-1.21907621,3.306213627
無敗,1,0.9510265674,-1.027397435,-1.088323848
奪取,1,-4.21745679,4.309904727,-6.342529906
レイアウト,1,-4.01341984,-2.509146375,4.90105331
股間,1,0.6885477263,-3.222844167,1.174004113
無病,1,1.991910386,0.2060930654,0.324732553
息災,1,1.959948303,0.2405049986,-0.1608060476
コンピューティング,1,-0.1593315491,-0.2667923525,1.607631538
前例,1,-1.258654808,-2.27661943,-1.377794435
鼻毛,1,1.708609255,-0.9193153902,0.6727057208
事由,1,-3.140688668,-0.6984429997,-1.630990008
幹部,1,1.959048134,1.612761816,-5.313675827
カッパ,1,2.468262975,-0.2827490204,0.3189643391
自作,1,-1.868770898,-2.850239829,-2.210087515
反日,1,-0.5179519543,-0.9546774138,-3.287086369
汁,1,2.047806854,-6.269018196,2.46450646
ひな,1,3.55374751,-0.09530119123,0.503628048
鷹,1,10.70866289,1.965113031,1.360567772
合理,1,-6.258285712,-0.08439781223,0.1417115378
吉祥,1,5.330953726,2.501749105,0.8695294183
寺,1,15.81546858,6.324564667,0.2401552681
中期,1,2.165128763,0.7359078753,1.670859395
ヤマ,1,2.30180891,-0.2813534861,0.2481468763
コンサルタント,1,0.2686882422,2.740845947,0.3391650333
藁,1,3.487714114,-2.8184458,2.792345568
エイプリルフール,1,1.907871382,-0.2839320632,0.009850930705
志望,1,-0.5855548884,0.8022811448,-6.207447282
口調,1,1.908192377,-6.919413512,-2.712058239
直系,1,2.495778378,-0.2539769576,-2.152249707
組員,1,1.171104415,-0.8251994058,-2.424553965
光熱,1,0.8049276182,0.7674809182,0.8028223697
同伴,1,-0.8649935312,0.452016748,-3.505592464
墓,1,7.264061571,-0.6654797927,-2.591094333
マーベル,1,1.147716183,-0.2755081291,0.2508200376
イケメン,1,2.898212292,-1.553118942,-0.9074588494
最前,1,1.810408536,0.002644221743,2.206121039
前列,1,1.250513414,-0.5057702077,1.032017067
通院,1,0.1766544561,0.822096473,-1.141592201
瑞雲,1,1.964921772,0.7609918089,0.6222905626
着色,1,-3.267264698,-0.3320030402,3.734997189
天秤,1,1.504207056,-1.418447423,1.163606554
ティラノサウルス,1,0.4456097011,-1.410183891,0.6831468605
ネーム,1,1.133016537,-1.85457083,0.9637391994
エックス,1,0.383292402,-0.4331552176,1.085715603
塵,1,0.6792487476,-2.290409155,0.677299466
ハマー,1,1.661657217,-0.5023725476,0.3334932584
パロディー,1,1.918176334,-1.731408647,-0.3981342911
校長,1,5.811873365,1.562231429,-4.35455451
現,1,3.191381971,4.314909966,-0.6493832844
貯,1,-5.184228018,1.126752129,5.338091051
退任,1,-1.665105461,6.909433448,-9.1243297
裁定,1,-3.789927248,2.228197304,-5.685485072
穴,1,4.020484318,-4.216526397,6.612461524
加害,1,-1.99555427,0.1664249582,-4.400781894
正味,1,0.647005117,-0.7294681419,1.634405886
セグメント,1,-3.392710339,-1.214728157,4.649811902
ダイアリー,1,2.382532416,-0.1294451007,0.2856712061
同大,1,1.045448162,3.382821923,-1.849202942
レベルアップ,1,-3.701204202,-1.670107834,-0.644837613
技,1,-1.353716202,-7.880397982,0.961908533
ボリューム,1,-1.25908842,-2.393797001,2.308974384
私大,1,1.581568143,0.6554667932,0.6623042238
リライト,1,0.7107014851,0.191413655,0.2243660322
ミュージカル,1,2.286176964,-2.586903828,-2.082630068
無知,1,-0.04990833402,-3.118312971,-3.49352189
耳鼻,1,1.636770178,-0.5636576832,0.8387671294
ボンド,1,1.220827787,-1.303300622,-0.5798334176
配,1,-4.934840378,2.604861603,-1.523671585
ゲイ,1,0.8253656476,-3.663146742,-2.558021454
衣,1,9.14761043,-4.697277221,-0.8216753625
存,1,-7.253440843,4.598956112,0.07620816353
ウイング,1,0.9068480005,-0.2507595527,2.861739787
ハット,1,1.684961494,-0.232931026,0.2319260117
トドメ,1,1.533556486,-0.6120053683,0.07981361814
留保,1,-3.142304655,2.166085494,-1.869593366
ボケ,1,2.122893161,-6.077401959,-1.32106659
謀,1,6.936667416,0.9168049901,-4.496343914
心血,1,1.807892426,0.05453157765,0.4976472001
範,1,-1.928434032,0.3145973137,3.260514027
半日,1,0.8055614386,0.1518653325,0.9132555159
浸水,1,-4.48090912,2.896428876,3.342608881
郷,1,12.68113557,4.152514079,-2.368145321
イッテ,1,2.199726996,0.139711438,0.2433540794
ネイティブ,1,-0.306197553,-1.26066146,0.9071103639
絢,1,5.246010435,0.1850725977,-0.3571033919
習,1,0.429044299,0.5035117388,0.513198225
試,1,-3.059069976,1.637896851,4.100997206
前世,1,1.364342272,-3.716944003,-2.113820014
ら,1,5.82697095,0.1879684748,-7.210004257
タイツ,1,2.178435027,-2.855427755,1.577084761
誕,1,7.313802292,1.685649098,-4.704054012
勿,1,3.812516988,-0.07567313082,-0.04590026828
ヤ,1,3.010544044,0.3073629309,1.195015779
大役,1,1.824254768,0.006582305075,-0.4139195693
疾走,1,-0.7416876911,-0.2472471864,-1.149938853
迫害,1,-4.527633898,0.3919397311,-8.309697277
リベラル,1,-0.3288442766,-1.64039226,-3.186246384
救,1,0.9653625881,-1.439710563,-9.295783381
豆腐,1,3.445785067,-3.29658782,2.727615373
人畜,1,1.61482023,-0.2276886275,0.6591113809
本性,1,0.4156289626,-4.589279722,-3.708705206
マイナビ,1,1.81952808,0.4033034574,0.5034678152
移管,1,-3.079200559,16.52662391,0.9089471211
ウィーク,1,1.807718061,0.235929575,0.3823823357
オイル,1,-3.300178495,-3.361798558,5.339379152
新譜,1,1.148866489,-0.4380491531,0.4187140355
月例,1,1.816068182,0.6533723848,-0.1291418921
窒息,1,-1.129853704,-1.642712307,-0.9768249557
場面,1,-0.3100626636,-8.308887995,-1.051937051
刊行,1,-0.5442619876,5.697098375,-6.780221825
無菌,1,0.3040084999,-0.5268759438,1.781997829
しよう,1,2.498959662,-0.5413907338,0.4594491704
パペット,1,1.441763786,-0.9487725931,0.4097497953
皮,1,2.988923249,-2.60964915,3.24357937
軟骨,1,0.04643134625,-3.167962841,3.260876905
牽引,1,-6.544985755,3.259924197,-0.4799223223
デリバリー,1,0.6772780815,0.5652827621,0.508046383
界面,1,-1.271710272,-1.683703867,3.210187038
エステル,1,-0.4769809943,-2.529906745,0.7402959477
アルキル,1,-1.157241223,-1.429145234,2.079627313
別居,1,-0.8976498586,0.663746867,-3.891223297
解熱,1,0.6043314638,-1.085510101,1.023746478
音量,1,-2.942012468,-4.327701673,3.959958636
トロ,1,2.12122507,-0.6309744374,0.90529976
袖,1,5.7867192,-2.291554127,2.508907227
江東,1,4.979858771,3.626442962,2.104936709
オシ,1,1.418872996,0.5771671895,0.7674493577
ジャングル,1,2.851876438,-1.55735967,-0.6469733261
ハンター,1,1.265447562,-2.614339359,-1.506539591
嫉妬,1,-0.5790564411,-5.081534859,-8.041674447
酷似,1,-2.630496428,-0.5157289824,-2.591316032
加筆,1,-5.649931267,-1.644388734,-2.974723548
萎縮,1,-0.7515575508,-1.932950454,-0.1391661194
ジョギング,1,0.8911541159,-0.2371875534,0.04383796625
捨,1,1.575910986,-5.047554111,-3.290980991
チャット,1,-1.044953276,-1.762074316,1.148091398
主語,1,-1.915903935,-2.572612399,-0.288608246
殲滅,1,-4.175986908,1.445200108,-4.681662352
失,1,-2.912415975,-1.924310326,-5.432125614
ポ,1,2.045210489,0.08468472992,1.079591526
飛散,1,-3.71176833,0.1303183609,1.666433419
アメフト,1,1.304785016,0.06940167771,0.9366094129
同情,1,-1.866955188,-1.735826855,-7.950726176
唐,1,7.814944894,0.5527649249,-1.268819189
堪能,1,-0.1244597355,-1.592436481,-2.467867402
銀河,1,1.793977483,-3.238978383,1.99668603
みそ,1,2.471499585,-0.2678089055,0.9755421608
根治,1,0.384726964,-0.3608228428,-0.06599735469
放言,1,1.446134386,0.2345212915,-0.4251087155
同義,1,-0.4757053513,-3.879011474,-0.3496824046
リーチ,1,-1.669944155,-4.276163643,0.7126609367
札,1,4.784121643,3.902079298,4.932714954
響,1,4.389753074,-5.842458803,-1.288522051
ソリスト,1,1.324591812,-0.1240352287,-0.5008721183
レクイエム,1,1.761225187,-1.402158308,-0.8150905367
演目,1,1.802189749,-2.419612926,-0.3056328596
日課,1,1.554551909,-0.8429749169,-0.7477718324
班長,1,2.359252986,0.8106757741,-0.3257403031
新撰,1,5.467559934,-0.4674216194,-1.825435914
大陸,1,-1.274024296,-0.6146349711,0.7413623895
行使,1,-11.27528332,3.86944727,-8.575323712
親愛,1,1.572059512,-0.9254265099,-1.900398501
ポリプロピレン,1,0.6784713803,-0.1108091147,1.517657227
エース,1,3.74711036,-1.445121064,-3.006521302
長身,1,1.490039356,-4.531825137,-0.6571071039
家事,1,1.516943593,-2.552346727,-2.327667115
杜,1,9.955871535,1.879843446,-1.197719256
梅,1,11.02107042,3.503230318,2.283233567
乖離,1,-3.453748393,-1.010661041,-1.977522826
ダンディ,1,2.301953382,-1.275385811,-0.2615642284
ウケ,1,2.099109135,-1.565747652,-0.6317128402
エントロピー,1,-2.88079524,-2.968670129,2.050969653
通,1,3.199811345,3.72892851,1.825126393
るい,1,2.573237407,-5.380339228,1.929713248
ノンストップ,1,1.594112744,1.73235665,2.383567992
造詣,1,-0.3170061152,-1.179232846,-1.953512533
録,1,-1.219126449,0.3016260448,-2.629573872
ツ,1,8.550273827,3.470753434,5.501196241
始業,1,0.7974906234,0.9206865929,0.9215793897
凱,1,4.480818504,0.2197589529,-2.801316332
菅,1,10.04689324,2.102957047,-2.838376836
人脈,1,0.2293672941,-0.9574583825,-1.903128296
府下,1,1.910772186,2.38667684,1.248147671
シグ,1,1.228189159,-0.2138656627,-0.2464431242
一枚岩,1,0.4957900021,-0.3932928288,-0.2562414058
バトル,1,-0.2397763122,-3.974952901,-0.02474146883
村民,1,1.694716646,2.496396987,-1.711847474
陸軍,1,2.438217478,6.257002458,-1.751460007
戦,1,0.7336663372,-0.6044492118,-4.925585816
狼,1,6.818737659,-5.816689098,-3.426577171
堅,1,5.119723281,-3.850112254,-0.5481161536
突起,1,-0.8505502098,-5.422791166,6.372566617
栓,1,-1.289370029,-2.846476102,5.110203785
ダイビング,1,-0.1170029348,-0.4824530913,1.102237823
栄,1,7.807102419,2.739619177,-1.693694689
プライマー,1,-0.5913299637,-0.4928176694,1.778894148
スティック,1,-0.5066613542,-3.847335158,2.466502822
カレ,1,1.900047898,0.06752443509,-0.2587775584
欅,1,3.185900654,0.7626574098,1.464932552
祓,1,4.133226004,-1.369535223,-0.02800896628
曳行,1,1.091749659,1.253748871,0.2807350433
在任,1,0.6561019063,4.301660918,-5.516787268
ペデストリアンデッキ,1,-0.8631156061,1.183032534,3.248713891
ビアガーデン,1,1.35002111,0.05007097712,0.9567396503
ガーデン,1,2.588561378,0.2667385517,1.093276119
インターナショナル,1,0.8107278343,1.844791877,-0.6303323694
災厄,1,0.6156682294,-1.324770315,-1.227729884
代物,1,0.7668310979,-1.969802976,0.4339712474
貝塚,1,5.683214977,3.735288691,4.268480297
メトロポリタン,1,2.048313345,0.08755848561,0.06531832149
纏,1,2.026694018,-5.410614997,-1.114694746
功,1,5.385790415,1.552772261,-7.009991891
光景,1,0.6155343348,-3.827086778,-0.6527187695
怪奇,1,4.385143099,-2.872175541,-1.347271579
ターボチャージャー,1,-0.9528341164,-0.7580850156,2.388010517
給,1,-2.218771979,1.893063204,-0.4229039305
議事,1,-0.1566376073,4.613984056,-0.8261728758
たる,1,3.329603416,0.2039909209,-1.058419217
他社,1,-5.315637271,-0.029231592,5.00424984
四季,1,4.186617727,0.3495545674,0.4745051877
始末,1,1.487066106,-1.398481144,-6.27080676
速攻,1,1.09495006,-0.5996887379,0.188700344
提,1,6.430804884,-1.583457856,0.5551617892
コントローラー,1,-0.6793367312,-1.942046836,2.674594294
シグナル,1,-1.929334207,-2.59567678,1.989089169
其,1,5.878073991,-1.760191249,-2.583422561
達人,1,5.010554947,-5.039767205,-1.963535288
ヘルスケア,1,0.8194750683,0.9006655749,1.086660138
ベイズ,1,0.2973196875,-0.09175883474,0.6475793383
定理,1,-4.820971217,-4.328256978,0.6886710091
種別,1,-3.296564125,0.807041706,5.926257636
取締,1,3.275215224,7.534247142,-0.4429444388
コレステロール,1,-2.169656886,-2.867047563,2.50982718
コンコース,1,-0.4021211269,1.434686788,6.250097625
エスカレーター,1,-2.416351143,0.0006041827641,5.24596175
ライナー,1,4.057726261,1.471768408,5.017031052
ゾロリ,1,2.402167836,-3.506626915,-1.863637166
殺意,1,3.962713976,-2.83918214,-0.7403564872
ちび,1,2.21766937,-0.138132349,0.4593892349
ゾンビ,1,0.349149361,-3.844442022,-1.021346415
ハザード,1,0.8520687478,-0.5803330688,0.8325921585
ハロ,1,0.8089113807,-0.7027270358,1.018845038
ホラー,1,1.777461342,-3.013260656,-0.7485769398
リムジン,1,1.065579888,1.513012316,1.761907702
グランド,1,3.754749343,2.676463229,2.95371797
フィナーレ,1,1.80607872,-0.8941425247,0.1226779394
欲望,1,0.8338069797,-5.557066575,-3.758682798
閑散,1,-0.4071017858,0.9697262956,2.854473429
業態,1,-1.338376358,2.503514505,2.164970786
バッテリー,1,-2.203596238,-2.680202348,3.610904943
改元,1,-3.009782454,2.912179221,-4.398271417
アニ,1,2.817638691,0.5082840638,0.5895600523
支,1,-0.1307414989,1.698144225,0.1346777655
傾斜,1,-5.565865801,-0.3302999689,6.683270889
キッズ,1,2.761446294,-0.1998795478,0.6652430596
短命,1,0.7424876597,-1.780322698,-1.819754084
頭痛,1,-1.53331541,-4.975770412,0.7052755481
前哨,1,1.350959094,0.9303420143,-1.286054639
頷,1,1.896240367,-0.5548634775,0.1237995495
レッド,1,1.84222942,-1.948274995,-0.3345674922
イエロー,1,1.368694404,-1.442593132,0.7099881648
もも,1,3.800612951,-0.827645378,0.8328651696
赤色,1,-1.160064794,-4.092225401,4.717692539
責,1,0.4121861223,-3.17777617,-6.160852186
エピソード,1,1.010996215,-7.41154721,-3.743423698
ハッシュ,1,-1.523892176,-0.8826194272,1.054885152
ダブルス,1,2.70162885,-0.5302402005,-0.1665170865
シード,1,-1.539039536,0.7476022318,-1.704563738
物議,1,-1.078108932,-0.5082095443,-3.902914121
明細,1,0.5084912253,0.3807844238,1.556190715
バスケ,1,2.31537744,-0.7727358967,-0.6774846362
キャラクタ,1,0.3957012325,-1.350947535,1.929193829
法令,1,-6.835346616,2.727824569,0.2217820388
建立,1,-0.1243685479,8.732990406,-6.205922486
上司,1,2.814748259,-2.973497338,-4.8022065
社外,1,-0.5183444803,1.298597938,0.4834682215
協和,1,2.440052326,1.484902269,1.180283876
系,1,-0.8907445732,0.6176665414,6.987166938
別途,1,-2.25711025,0.7507505729,1.97941689
髄,1,0.270154832,-4.665323884,2.298421376
標準,1,-6.225876921,1.169916177,7.696607678
ビリヤード,1,1.628955395,-0.5840766393,1.042348154
遺影,1,2.650902327,-0.9207736837,-0.2467907449
地名,1,4.768844152,2.681402303,2.619434625
一神教,1,1.002588462,-0.6405842893,-0.07614136577
ヒロイン,1,3.852985531,-6.092096867,-2.780173195
風車,1,1.785591263,-0.8323818017,3.961152483
神職,1,1.175868764,1.292601757,-1.728531225
巫女,1,3.925528686,-3.663913859,-3.161637946
羽根,1,3.324377272,-3.786605657,4.779400711
トラ,1,3.278334988,-2.115278066,0.3895730022
封,1,0.9861966074,0.3590743592,-3.022284185
峰,1,11.95308684,1.840561251,0.1123802719
飯,1,10.94246256,2.648466727,2.150063984
ビート,1,3.275066673,-3.202661922,-2.544258001
グランプリ,1,2.808007149,0.01457873465,-1.828763068
寒暖,1,0.7861586291,-0.7464066411,1.179309135
一口,1,1.068602115,-0.9928704841,0.8514315811
けが,1,0.07099451904,-3.106124097,3.176415954
前月,1,1.524198626,1.607068243,0.6183540706
主,1,2.005669386,0.6376739762,0.6824375734
クローズアップ,1,-1.168492243,0.4380381788,-1.378943985
飛行,1,-3.263536316,2.571445897,2.555891049
ヴィッセル,1,1.73595217,0.6374021174,-0.2139658624
ランニング,1,0.6429823202,-0.534215995,0.09327921929
由,1,8.638698505,6.658071485,1.272199795
島民,1,0.9277616725,1.209491092,-1.693951322
リスナー,1,-0.3340566281,-4.837097524,-3.243458447
きゅう,1,2.017228311,0.2962593737,0.4810197879
避暑,1,2.018092278,1.053606541,0.6722561705
巨人,1,4.162384595,-3.196095031,-3.589425064
トリニティ,1,1.846200214,0.07634049086,0.3256760443
名義,1,6.326947219,-0.3347259042,-2.746418655
頂,1,2.08165425,-2.927543063,-0.8061140878
逃亡,1,-1.460697487,3.596653608,-10.30182851
サンマ,1,1.215368988,-0.2311160156,0.8336121892
アンジオテンシン,1,0.6661954563,-0.3290032336,0.5641041648
進出,1,-4.016164515,9.476015211,-4.589647311
姉,1,6.237877348,-2.052951487,-3.189564536
コンテ,1,3.867360624,-1.304714994,-0.08734216444
果物,1,-0.001674212836,-3.268279328,2.473364598
興奮,1,-3.720322953,-5.407799428,-4.8085059
バルーン,1,0.6470271534,-0.8154093992,1.641565899
多分,1,0.1302377926,-2.326064353,-0.4873370146
故障,1,-7.901730265,-1.676544796,0.3102459223
丘陵,1,3.60469131,2.253474994,6.266508763
同一,1,-4.343396371,-0.8733709253,3.64243425
休養,1,-1.434588712,2.339371779,-2.899332812
ラテ,1,1.292223685,0.2044502466,1.322279679
ナルシスト,1,1.453797667,-1.660751357,-0.3603489986
率先,1,-1.896926258,1.458099614,-3.546796458
奈,1,12.08065255,5.123533045,1.242607358
白旗,1,2.825934744,0.5636794039,0.2436098739
鯖,1,3.825296779,1.582815576,2.174872161
マシュマロ,1,1.555882882,0.1001251309,0.7727363063
乳房,1,0.06957345272,-4.670201884,1.35895212
ジョーイ,1,1.543185752,-0.6329505974,-0.4428438219
高官,1,0.2328233673,1.239242573,-5.134755964
議題,1,-1.258435902,-0.2940377408,-1.048051332
多岐,1,-0.5150663804,-1.612678787,1.497404361
コン,1,4.051837624,-2.09940117,0.1357714139
ラッシュ,1,-1.250008628,2.271601375,6.548734215
レディース,1,2.125533555,0.1997684644,0.1201208379
忠告,1,-1.621118287,-1.865779747,-5.611090521
キャッシュカード,1,-2.996780117,0.7271866721,2.791754968
口座,1,-4.713030386,1.534581158,2.534246685
コイル,1,-3.010305035,-4.184870953,6.14205099
ゴム,1,-1.596299574,-4.572112378,5.608384721
アルミ,1,-2.317761734,-2.592576285,6.882685652
助長,1,-2.328707151,0.7780247707,-2.943650926
バズーカ,1,-0.2332336443,-1.808721818,1.508079611
豪語,1,-1.388096156,-0.3801371447,-3.314030008
局面,1,-3.020759384,-4.15422141,0.005859595578
セガサターン,1,0.186179251,-2.017490206,1.257486737
決議,1,-6.089969237,5.999345461,-5.482121877
じん,1,2.271332896,-0.00115422494,1.593206939
ジン,1,0.6825725213,-3.686067164,-0.7802505514
信,1,5.747590187,1.297804254,-0.9176482208
サナトリウム,1,1.155854989,0.3322370458,-0.08592016047
多,1,-0.4001205028,-2.637228611,2.600381379
レゲエ,1,1.141909422,-0.8296510397,-0.08847884834
始球,1,0.9644801603,0.1792932272,-0.1385019294
方面,1,8.706406835,8.492359682,8.531122241
帝,1,3.319399894,3.420781363,-5.282986021
ロード,1,-1.724026143,0.3543861169,1.650863818
ふり,1,3.079143934,-0.2768200583,1.097083824
マフラー,1,0.2707645735,-2.936248115,2.677477445
ピッチ,1,-3.342380095,-3.184064636,4.957810491
移送,1,-5.236478665,5.081432762,-2.301039709
享年,1,4.71976417,1.951310592,-1.317894154
逝去,1,0.4537710608,2.910979975,-6.547928387
略,1,-4.587765385,2.629320959,0.5470629104
視線,1,-0.08376469643,-3.924019888,0.04646390972
抜,1,1.905272822,-3.990509731,0.1561279093
用,1,-6.605039547,-3.270729297,12.42151337
制,1,-5.540245303,6.233562816,0.6114841135
セピア,1,2.74164286,-0.6713105746,0.6112127321
りょう,1,3.04226187,0.7196754584,0.7764742415
ゼルダ,1,3.294274164,-2.511498527,-0.5646447988
スタンス,1,-0.6393326593,-2.991253366,-1.994286132
バスターミナル,1,4.911496536,6.542426326,8.761611511
保留,1,-3.409772685,2.901777093,-1.262519338
福音,1,2.167961199,0.07699537734,-4.013059219
線量,1,-1.661439205,-0.8524475404,2.19195985
新月,1,1.735131658,0.2913566404,0.3297363419
分業,1,-2.615798074,-0.1542685833,-0.4545601489
共,1,6.184970952,-1.028695887,-2.659394134
ピッチャー,1,1.325967204,-1.997950859,-0.3576204241
完投,1,0.5385802219,-0.2249076846,-0.5317372702
天職,1,1.820069623,-0.1449581364,-0.2771636137
アナウンサー,1,5.896612405,0.05939998062,-3.325170429
腹,1,3.078216265,-8.355179213,-2.67808922
制定,1,-6.108262185,12.39989602,-5.026700033
白人,1,-2.475607734,-3.275656266,-3.563395509
同類,1,1.475955629,-1.348121039,-0.2764241539
木造,1,2.436298652,1.573342622,4.763372738
大衆,1,-1.369120666,-2.306493829,-2.463510532
ラッパー,1,0.998766431,-0.4767236773,0.05441307663
一助,1,1.043061771,-0.3450796988,-0.3043042644
アシスタント,1,4.384216571,-1.817186176,-3.387378287
キュー,1,-0.1567685464,-1.109015922,1.747904338
店主,1,4.181133828,-0.5610762189,-1.08759517
整頓,1,1.2301886,0.7821024268,0.3954934344
ウ,1,2.341425008,-0.4042802736,1.305217865
はなし,1,2.948703195,0.2468012828,1.488435699
錯綜,1,-1.775456079,1.457382295,-1.18584386
一派,1,2.526026168,-0.277604635,-5.305400094
所望,1,-0.1406852869,0.6600154264,-1.118650718
セミ,1,1.112064195,-2.381728093,1.339143166
ケ,1,9.895619379,5.532445067,4.130675502
密室,1,3.634768177,-2.265913399,-0.6170249389
マーケット,1,0.86553278,0.6789930716,1.803529406
リース,1,-4.333334965,4.994130338,0.6233559321
賃料,1,-0.7825121444,0.7758534214,0.7943510577
本名,1,7.807935361,-1.579517565,-3.764364408
南北,1,1.059765141,5.062673527,4.174910242
集,1,2.004731811,0.2476094072,-3.845057772
貝,1,7.502840218,-1.674284575,3.650602557
彩,1,11.10321398,0.2435744803,2.111320889
求職,1,-0.4306499452,2.15860013,-0.6040527429
無印,1,1.041134205,-0.7108772265,1.596973961
庭園,1,4.724038379,2.069049464,3.042275406
パート,1,1.293017487,-3.870898197,-0.06667334739
スリップ,1,-0.9026787348,-0.8055858235,1.173032547
鎮,1,5.164210539,6.225709343,-5.22197197
ガイダンス,1,0.7559148304,0.7167350976,0.825974465
也,1,13.54209792,-2.292704982,-4.508766011
まり,1,3.919008637,-0.4301619785,1.980073193
謡,1,5.626965341,-0.542455337,-1.200643127
サプライズ,1,1.57004541,-0.468334475,-0.9972972464
酔,1,1.699581845,-5.555562115,-4.32463858
メモリー,1,-0.8964552488,-1.998472645,1.737866
うさぎ,1,4.280820711,0.0786408586,0.003775619603
小路,1,9.311554542,1.994783184,1.935194782
任命,1,-3.960105851,11.39355218,-10.84936349
改良,1,-7.64666968,4.044003324,6.035163645
聯合,1,2.595322859,3.030035524,-0.6935036188
画,1,2.724154258,0.1915625756,0.364705835
魚類,1,-1.135673715,-1.933918012,3.591197439
トップクラス,1,-0.1702953399,-1.391810131,0.4771538962
減量,1,-2.198489907,-0.7761672021,-0.6211348608
朱印,1,1.404506766,1.952772837,-0.007374743451
岩,1,13.13252434,3.524186256,2.891975003
かに,1,1.053514725,-4.977566143,-2.038313335
ドーナツ,1,1.064866485,-1.404299093,3.101223596
都心,1,-0.3864007621,4.910048067,7.135745209
軍配,1,1.566543913,-0.3262508783,-0.1341688601
レーザー,1,-4.523728208,-5.015708901,6.078428292
ノミネート,1,-2.736489526,1.147811209,-3.932408539
高大,1,2.495301067,0.7999507668,0.9571074674
しんぶん,1,2.390516132,0.6566449687,-0.1459283883
電極,1,-5.246273165,-4.229114564,7.258681149
アイス,1,2.024287801,-1.128622621,1.619447692
都政,1,1.424756021,0.8306007796,-0.07342191214
農大,1,2.091410331,0.8901617111,0.3314164973
サラリーマン,1,3.139403506,-2.299396819,-2.190211498
番外,1,4.576978499,-1.967529525,-0.6270705585
蜂蜜,1,0.3638583934,-2.903947868,1.341859197
皇帝,1,-0.4686073032,-0.7756230862,-7.98836203
仮,1,2.489755995,-1.283071103,2.198561885
月報,1,2.099034407,0.9512870099,-0.0956678243
産物,1,-0.2532400185,-1.391019362,1.021045567
絶,1,-1.672081745,-6.89489869,-3.706678085
佐,1,15.06363833,5.65728493,-0.8160388079
竣工,1,-1.489469578,10.77138045,2.528830022
式典,1,1.081023227,2.827859792,-0.5534225017
アバター,1,0.5486979604,-0.5207909435,0.7025585265
関,1,-3.563127694,6.915339467,-1.620520561
有志,1,-0.3144484256,3.979133841,-2.980285069
推,1,-5.86288545,2.989985937,-5.94600982
擬態,1,-1.493966274,-1.733961441,-1.31586921
特待,1,1.185602945,0.3737532736,-0.8121417546
シェフ,1,2.813495573,-0.3203871857,-0.7709063848
役人,1,1.902830445,1.433523063,-4.0194202
虐待,1,-3.490326146,-2.221190528,-6.471790602
ボディ,1,-4.224972152,-4.492466903,6.037145039
藤,1,15.81794362,1.199208868,-6.903927006
明朝,1,2.250705774,-0.1545792444,0.2013818575
監査,1,-5.031368602,4.97845103,-1.553403987
リヤカー,1,1.448281124,-0.006326455133,0.5868983315
ペア,1,1.276670005,-3.544405113,0.4475621059
所以,1,2.313616143,-1.315080018,-0.03937724673
山田,1,11.11607544,0.4303903452,-2.041448816
宮中,1,2.769489559,1.414687515,-2.914026847
電工,1,2.128811313,4.193751326,2.985662487
ゲームセンター,1,0.3073156873,-0.9064092284,1.605190117
シルバー,1,0.8681368754,-1.582858817,0.8410834926
ポンプ,1,-3.405288327,-1.080624091,8.49903342
居,1,9.048574976,-0.368062756,-3.819779671
エンターテインメント,1,0.5408891992,-0.5665355386,0.03390969931
ロックバンド,1,1.52016788,-0.9874839527,-1.424019376
マスター,1,-0.509903126,-1.426614144,0.1933466387
冬季,1,-0.5666365995,3.199168595,4.780535173
ポップアップ,1,0.5601594003,0.1260446222,0.9901253743
製本,1,0.1217660075,0.2788094776,0.9519909713
封印,1,-4.335456402,-2.030856317,-5.768378226
エッセイスト,1,3.182077564,0.1144074947,-1.010737802
コンセント,1,-1.510166575,-1.134025546,4.944938854
祭神,1,4.448740434,0.1532107468,-0.540979766
ライト,1,0.5220497063,-2.510150345,3.97740016
口頭,1,-2.531197916,-1.09096733,-2.463043154
忘却,1,0.8157646939,-1.210106028,-0.6287526916
